"member","variable","measure","h","logdens_base","crps_base","rmse_base","logdens_2021q3","crps_2021q3","rmse_2021q3","crps_ratio","logdens_diff"
"medium_conj","gdp_growth","ye",10,-7.17079779164873,0.981141615371991,2.0995468963106,-7.19508914647655,1.00023450476904,2.1169453079658,1.01945987113166,-0.0242913548278159
"medium_conj","gdp_growth","ye",11,-6.50299969118358,0.98348669035272,2.10073137319975,-6.52773521899868,1.0018797113199,2.11611971633344,1.01870185041404,-0.0247355278150998
"medium_conj","gdp_growth","ye",12,-6.06165337919438,0.969386178456511,2.08428363871686,-6.08895371620518,0.98634184516417,2.09640928344784,1.0174911372624,-0.0273003370107965
"medium_conj","gdp_growth","ye",2,-11.5332889273517,0.731367903556972,1.75731052854724,-11.7994812289729,0.748703061602123,1.76864634744704,1.02370237736827,-0.266192301621164
"medium_conj","gdp_growth","ye",3,-6.88735596712576,0.874643683002569,1.98899857426813,-6.98572229829767,0.89252809906321,1.99741057305565,1.02044765932482,-0.0983663311719063
"medium_conj","gdp_growth","ye",4,-4.55905263828292,0.988623971645816,2.10463506631917,-4.65298841246206,1.00247912749592,2.10916888193388,1.01401458617986,-0.0939357741791405
"medium_conj","gdp_growth","ye",5,-6.71617684866494,0.983855187195085,2.08418703744893,-6.73136956900498,0.996119982647864,2.0963503170315,1.01246605761946,-0.0151927203400399
"medium_conj","gdp_growth","ye",6,-6.71051814251093,0.983182830757128,2.08896024939179,-6.7233305924795,0.994120060043722,2.10221751820893,1.01112430866818,-0.0128124499685747
"medium_conj","gdp_growth","ye",7,-4.88836108550528,0.994213385876411,2.11143418524496,-4.90874110853145,1.00860623846,2.12741080552502,1.01447662321595,-0.020380023026167
"medium_conj","gdp_growth","ye",8,-6.71004612521382,0.9861456880486,2.09572671158385,-6.7292263101866,1.00108732876584,2.11289080465565,1.01515155508798,-0.0191801849727824
"medium_conj","gdp_growth","ye",9,-6.73388104548157,0.993062250975396,2.12401536231683,-6.76071616088138,1.01233372759566,2.14230458995144,1.01940611135036,-0.0268351153998099
"medium_conj","unemp_rate","q",1,-3.24057837387859,0.131147640588427,0.305127191815711,-3.24537453769492,0.131282492288385,0.304713622565582,1.00102824343125,-0.00479616381632741
"medium_conj","unemp_rate","q",10,-1.83258709126543,0.68277216446691,1.26171206002536,-1.83960057843854,0.688149408360382,1.267601810985,1.00787560503096,-0.00701348717310557
"medium_conj","unemp_rate","q",11,-1.73311995280353,0.703510333507621,1.28072333714376,-1.74092952680389,0.709729091947396,1.28769957616485,1.00883961207616,-0.00780957400036186
"medium_conj","unemp_rate","q",12,-1.73187682952119,0.713936907754931,1.29281539522816,-1.74314209877526,0.720882916846939,1.30045933663235,1.00972916376301,-0.0112652692540713
"medium_conj","unemp_rate","q",2,-2.0045076970654,0.23595308753038,0.508760483416489,-2.05488957630608,0.237355849932975,0.508049965343504,1.00594509026043,-0.0503818792406752
"medium_conj","unemp_rate","q",3,-1.34116159170292,0.340412779126592,0.700946741777936,-1.37041156151314,0.342261477138883,0.699903803236265,1.00543075385429,-0.0292499698102207
"medium_conj","unemp_rate","q",4,-1.31925824099551,0.414370088229489,0.840016427465408,-1.34858736488204,0.416857824372206,0.839115364768669,1.00600365763211,-0.0293291238865321
"medium_conj","unemp_rate","q",5,-1.50179076453252,0.480036992087073,0.959141599113509,-1.52598767159737,0.482625190673929,0.958063989717225,1.00539166487067,-0.0241969070648478
"medium_conj","unemp_rate","q",6,-1.72242390019791,0.536341044066964,1.0372122242637,-1.74756676885793,0.539124580820757,1.03623873652256,1.00518986339864,-0.0251428686600179
"medium_conj","unemp_rate","q",7,-1.86900774460213,0.593442650576508,1.14378730994786,-1.89170390861827,0.597233829757529,1.14430622718634,1.00638845080875,-0.0226961640161392
"medium_conj","unemp_rate","q",8,-1.8384064357151,0.636166262512872,1.20037760533755,-1.85553680151545,0.640844330773984,1.20271769623927,1.00735353088772,-0.0171303658003501
"medium_conj","unemp_rate","q",9,-1.86542612772614,0.66018076907969,1.2351775049484,-1.87487767557743,0.664914889524027,1.23935870322207,1.00717094569558,-0.00945154785129332
"rw","cash_rate","q",1,-0.273191826607232,0.160332159702971,0.297226269515789,-0.271051010961109,0.160671027704886,0.297319678561092,1.00211353731243,0.0021408156461229
"rw","cash_rate","q",10,-2.01696300855057,1.05918855792965,1.9266446485335,-2.04581295215304,1.05713548312709,1.92670102763848,0.998061653152129,-0.0288499436024696
"rw","cash_rate","q",11,-2.10783480122687,1.13548414323972,2.02849783695032,-2.09627691855729,1.133527517625,2.02837299257034,0.998276835809318,0.0115578826695772
"rw","cash_rate","q",12,-2.19362840851569,1.20751981942253,2.11522001394324,-2.19032741772819,1.20568881210711,2.11516728539001,0.998483662722576,0.00330099078750079
"rw","cash_rate","q",2,-0.712622589477061,0.275757472763013,0.554012871052013,-0.707503488681391,0.275517661333966,0.554111192559307,0.999130353833591,0.00511910079567002
"rw","cash_rate","q",3,-0.983072751760029,0.386335013622683,0.785903234973831,-0.967409332155826,0.382445183372635,0.786811300189347,0.989931458157073,0.0156634196042026
"rw","cash_rate","q",4,-1.20188457840673,0.495120121659353,0.997704016869912,-1.22066090977277,0.493956806181007,0.998556514867532,0.997650437888795,-0.0187763313660361
"rw","cash_rate","q",5,-1.38789243788555,0.600409715801495,1.18941209472036,-1.52885917459945,0.599367468595608,1.19018306070591,0.99826410669505,-0.140966736713896
"rw","cash_rate","q",6,-1.55488272831107,0.702287458638292,1.36615736712438,-1.69502747340858,0.700634214163633,1.36591761652954,0.997645914853919,-0.140144745097513
"rw","cash_rate","q",7,-1.71632757737301,0.795459931871453,1.53157886578032,-1.84868771708336,0.793646275279906,1.53187874426911,0.997719990009704,-0.132360139710346
"rw","cash_rate","q",8,-1.7971765569863,0.886961417920029,1.67750161948018,-1.94351549785366,0.884841039719123,1.67761050594047,0.997609390715237,-0.14633894086736
"rw","cash_rate","q",9,-1.92705184931915,0.980542129466199,1.81180717327849,-1.99445295216206,0.97833833605292,1.81165085509972,0.997752474527047,-0.0674011028429118
"rw","cpi_inflation","cum",10,-2.67863065261267,1.91443901752334,3.67518069908306,-2.68932511233709,1.93079491130782,3.6750728109888,1.00854343942783,-0.0106944597244185
"rw","cpi_inflation","cum",11,-2.80242489387971,2.15227417691924,4.09119151142129,-2.81021028574974,2.16880080867961,4.09131707728129,1.00767868329119,-0.0077853918700268
"rw","cpi_inflation","cum",12,-2.92423981703157,2.42018259820918,4.54046060298921,-2.93000077692893,2.43602284087213,4.54080277453344,1.00654506096965,-0.00576095989735892
"rw","cpi_inflation","cum",2,-0.546200895312956,0.246190477060431,0.450549918392259,-0.581024269293994,0.247720673595939,0.450106020135374,1.00621549847817,-0.0348233739810381
"rw","cpi_inflation","cum",3,-1.01434704325814,0.39437532077906,0.744902048503811,-1.04505908040466,0.395844016500368,0.744523985936349,1.00372410656531,-0.0307120371465177
"rw","cpi_inflation","cum",4,-1.36888869916329,0.561410901805472,1.08383942803198,-1.42395640274102,0.564540079593731,1.08294491236138,1.00557377453519,-0.0550677035777338
"rw","cpi_inflation","cum",5,-1.66016369296115,0.749175448132249,1.46584158476014,-1.70772443328765,0.75603419349227,1.46460917387805,1.00915505890792,-0.0475607403264988
"rw","cpi_inflation","cum",6,-1.89624258593595,0.936016262590962,1.8511022671369,-1.92929615659532,0.94814183925616,1.84997300347928,1.01295445084643,-0.0330535706593704
"rw","cpi_inflation","cum",7,-2.13345612576273,1.16711833535167,2.294403511082,-2.16110719047697,1.18081238836219,2.2935417388766,1.01173321727174,-0.0276510647142354
"rw","cpi_inflation","cum",8,-2.34110946645656,1.40326187881236,2.73746519864283,-2.36345721624095,1.4193717581136,2.73679021876947,1.01148030851866,-0.0223477497843874
"rw","cpi_inflation","cum",9,-2.52535808041352,1.65532269358842,3.20820423069908,-2.54059697391463,1.67184964955366,3.20779677355731,1.00998412939619,-0.0152388935011056
"rw","cpi_inflation","q",1,0.0449144826623808,0.130920952652767,0.228467335454914,0.0529842196770966,0.130350390950521,0.228671976963946,0.9956419374387,0.00806973701471583
"rw","cpi_inflation","q",10,-0.848437049767165,0.296829030924438,0.54611068886493,-0.849871447655612,0.297204424897331,0.54623099846959,1.00126468078855,-0.00143439788844679
"rw","cpi_inflation","q",11,-0.878847016047205,0.302580534515399,0.543293269167135,-0.880154982559961,0.302883832922717,0.543400658244677,1.0010023725016,-0.00130796651275555
"rw","cpi_inflation","q",12,-0.881008911844825,0.305925576668171,0.538062046220684,-0.881081198284283,0.305704296986245,0.538049203812698,0.999276687865276,-7.22864394575584e-05
"rw","cpi_inflation","q",2,-0.0570562310920779,0.144636492078329,0.272075003027544,-0.104570916296448,0.146028415684828,0.271315499828693,1.00962359904128,-0.0475146852043704
"rw","cpi_inflation","q",3,-0.20187697447831,0.173291720439325,0.337889954559913,-0.213262217700966,0.173407721810188,0.338035692719457,1.00066939938371,-0.0113852432226558
"rw","cpi_inflation","q",4,-0.328175660751814,0.198133112051625,0.389739803631143,-0.395385180241732,0.199925119862373,0.389397623989136,1.00904446405849,-0.0672095194899182
"rw","cpi_inflation","q",5,-0.451943490741275,0.217922492360743,0.433770937704609,-0.480956876314239,0.221037372473862,0.433608316810687,1.01429352279967,-0.0290133855729639
"rw","cpi_inflation","q",6,-0.550443062693775,0.230705367398192,0.457877323025595,-0.55709269926765,0.232178982402504,0.457866889814771,1.00638743268495,-0.00664963657387452
"rw","cpi_inflation","q",7,-0.695498387066103,0.256751483961579,0.499181575901822,-0.697734535175525,0.257176010121309,0.49930896529069,1.00165345163027,-0.00223614810942174
"rw","cpi_inflation","q",8,-0.751684203177593,0.268302951620106,0.512458170886406,-0.755040288241788,0.26939249716714,0.512426576197835,1.00406087797564,-0.00335608506419505
"rw","cpi_inflation","q",9,-0.835821101420345,0.288453413862983,0.544505025160571,-0.836768346914383,0.288813277102368,0.544643202846972,1.00124756103443,-0.000947245494037574
"rw","cpi_inflation","ye",1,0.0449144826623807,0.130920952652767,0.228467335454914,0.0529842196770966,0.130350390950521,0.228671976963946,0.9956419374387,0.00806973701471593
"rw","cpi_inflation","ye",10,-2.13373765180273,1.07095292308424,2.02748033640658,-2.13601081587851,1.07314134135223,2.02791567616213,1.00204343087433,-0.00227316407578337
"rw","cpi_inflation","ye",11,-2.16188411218348,1.11853901498259,2.06849465610492,-2.16381182093768,1.12023993822326,2.06884307332894,1.00152066509786,-0.0019277087542009
"rw","cpi_inflation","ye",12,-2.2121110626783,1.16179130343707,2.09692069658031,-2.21302905194167,1.16276995918377,2.09728992215864,1.00084236793975,-0.000917989263367502
"rw","cpi_inflation","ye",2,-0.546200895312956,0.246190477060431,0.450549918392259,-0.581024269293994,0.247720673595939,0.450106020135374,1.00621549847817,-0.0348233739810381
"rw","cpi_inflation","ye",3,-1.01434704325814,0.39437532077906,0.744902048503811,-1.04505908040466,0.395844016500368,0.744523985936349,1.00372410656531,-0.0307120371465177
"rw","cpi_inflation","ye",4,-1.36888869916329,0.561410901805472,1.08383942803198,-1.42395640274102,0.564540079593731,1.08294491236138,1.00557377453519,-0.0550677035777338
"rw","cpi_inflation","ye",5,-1.5514496735457,0.66334421181664,1.31528195830898,-1.59985240812515,0.670207880706419,1.31386800547152,1.01034706984325,-0.0484027345794547
"rw","cpi_inflation","ye",6,-1.69073269392555,0.75233843355069,1.50627030227,-1.71827561125945,0.762235556542897,1.50579311923843,1.01315514740553,-0.0275429173339001
"rw","cpi_inflation","ye",7,-1.83966369462352,0.846472096191204,1.68594006741742,-1.85793831483477,0.855858314518074,1.68572221992218,1.01108863289068,-0.0182746202112469
"rw","cpi_inflation","ye",8,-1.96076245211673,0.926546110386492,1.81826722243359,-1.96770352128588,0.933016630383401,1.81827802062775,1.0069834840645,-0.00694106916914627
"rw","cpi_inflation","ye",9,-2.06351990414793,1.00416491899453,1.93669673858161,-2.06555591272913,1.00725306876954,1.9369568398855,1.00307534122791,-0.00203600858120279
"rw","gdp_growth","cum",10,-5.32845090584744,6.38518679668648,14.5674162185951,-5.3512835338471,6.44322221834055,14.564471540085,1.00908907186305,-0.0228326279996631
"rw","gdp_growth","cum",11,-5.23979801012333,7.18202094062522,16.1049890387912,-5.25854324255144,7.23982884441877,16.1009659063915,1.00804897455347,-0.018745232428107
"rw","gdp_growth","cum",12,-5.17313716573419,7.94406192346767,17.6235270592605,-5.18807484700346,8.00087078484085,17.6185117883756,1.00715111008958,-0.0149376812692701
"rw","gdp_growth","cum",2,-10.7701755943882,1.24062747213643,3.38451027916015,-11.0716454202349,1.25123954759233,3.38675058280361,1.00855379692473,-0.301469825846729
"rw","gdp_growth","cum",3,-8.7140439793132,1.82428238397106,4.82264492161521,-8.77744909669473,1.84057903905299,4.82389266307381,1.00893318667391,-0.063405117381528
"rw","gdp_growth","cum",4,-7.17714068737786,2.40246625884486,6.06924931270373,-7.21506913977049,2.42738117274134,6.07020332703223,1.01037055725747,-0.0379284523926318
"rw","gdp_growth","cum",5,-6.00516655725202,2.89919355213564,7.06658114704324,-6.04434537303309,2.93312773573266,7.06779349226038,1.01170469752598,-0.0391788157810664
"rw","gdp_growth","cum",6,-6.01352320809897,3.52077203290215,8.67836145655073,-6.04593760233945,3.5636711505396,8.67911983079915,1.01218457691567,-0.0324143942404813
"rw","gdp_growth","cum",7,-5.72661583507601,4.20210951081956,10.1174220981606,-5.75658195117781,4.25205829189847,10.1179940226993,1.01188659670823,-0.0299661161017966
"rw","gdp_growth","cum",8,-5.56674232811056,4.91797033241997,11.6247797137119,-5.59317433508426,4.97124930698746,11.6241875577902,1.01083352907118,-0.026432006973697
"rw","gdp_growth","cum",9,-5.41549677985373,5.64876376167911,13.0839292998076,-5.44002850752977,5.704144113515,13.0819955598547,1.00980397732537,-0.0245317276760391
"rw","gdp_growth","q",1,-Inf,0.689544924299788,1.8744846614488,-Inf,0.693280338554334,1.87634773969695,1.00541721666408,NA
"rw","gdp_growth","q",10,-2.27975701565362,1.00654758590177,1.94536501837872,-2.28458198590053,1.00972132162759,1.94451660383409,1.00315309059429,-0.00482497024691009
"rw","gdp_growth","q",11,-2.21845602820672,1.02967670220307,1.97961359102312,-2.22106960383979,1.03220568983514,1.9787823892732,1.00245609872173,-0.00261357563307474
"rw","gdp_growth","q",12,-2.1914613061921,1.02955223287685,1.94060784689148,-2.19692659035669,1.03339534328253,1.93988248886839,1.00373279789306,-0.00546528416459191
"rw","gdp_growth","q",2,-8.9087535702081,0.780311685961749,1.98637829259485,-8.94464364666759,0.78713338161527,1.98631947038294,1.00874227027001,-0.0358900764594914
"rw","gdp_growth","q",3,-5.66887709259605,0.83845130210932,1.95822921894836,-5.69551106767019,0.844102739536755,1.9571050628397,1.00674032876235,-0.0266339750741365
"rw","gdp_growth","q",4,-3.52285335775638,0.848568214071525,1.81136426253726,-3.53998945768369,0.855337852100305,1.81091124758492,1.00797771813335,-0.0171360999273107
"rw","gdp_growth","q",5,-2.48484429279311,0.76921067772396,1.56885581491273,-2.50298646676937,0.776438299317519,1.5689649468933,1.00939615348937,-0.0181421739762619
"rw","gdp_growth","q",6,-3.2260636891624,0.917254528504122,2.01742027361719,-3.23828311788346,0.922909712099287,2.017049088667,1.00616533734032,-0.0122194287210613
"rw","gdp_growth","q",7,-2.34361568165654,0.955398200796673,1.92207801994282,-2.35239418242734,0.96031339494512,1.92183552581481,1.00514465501855,-0.00877850077079989
"rw","gdp_growth","q",8,-2.42884794915734,0.983800131597422,1.96141774535746,-2.43237949536011,0.986777034143897,1.96072082671228,1.00302592208607,-0.00353154620277296
"rw","gdp_growth","q",9,-2.25591885040775,0.980234174279566,1.9306638939595,-2.25875072286948,0.982404721888261,1.92966605393387,1.0022143153806,-0.00283187246172867
"rw","gdp_growth","ye",1,-Inf,0.689544924299788,1.8744846614488,-Inf,0.693280338554334,1.87634773969695,1.00541721666408,NA
"rw","gdp_growth","ye",10,-3.46056023887508,3.14269359871798,6.03457805804749,-3.4636872190075,3.15335049629174,6.03091747130594,1.00339100750328,-0.00312698013241741
"rw","gdp_growth","ye",11,-3.45638530822394,3.23213931598276,6.06500606317876,-3.45821434118899,3.2400313719679,6.06048121333531,1.00244174375347,-0.0018290329650501
"rw","gdp_growth","ye",12,-3.45502532319518,3.29163005735188,6.01456749966625,-3.45696891821462,3.30000304269879,6.00991442688036,1.00254372004175,-0.00194359501944108
"rw","gdp_growth","ye",2,-10.7701755943882,1.24062747213643,3.38451027916015,-11.0716454202349,1.25123954759233,3.38675058280361,1.00855379692473,-0.301469825846729
"rw","gdp_growth","ye",3,-8.71404397931319,1.82428238397106,4.82264492161521,-8.77744909669472,1.84057903905299,4.82389266307381,1.00893318667391,-0.0634051173815244
"rw","gdp_growth","ye",4,-7.17714068737786,2.40246625884486,6.06924931270373,-7.21506913977049,2.42738117274134,6.07020332703223,1.01037055725747,-0.0379284523926318
"rw","gdp_growth","ye",5,-4.66100977638015,2.53999286968793,5.69404925375866,-4.69135956259692,2.56786267934385,5.6918579761575,1.01097239680808,-0.0303497862167701
"rw","gdp_growth","ye",6,-4.13869154138505,2.63005850680859,5.67564780987601,-4.16068186837463,2.65608929319736,5.67289534359365,1.00989741723288,-0.0219903269895774
"rw","gdp_growth","ye",7,-3.7862216536062,2.71517958303171,5.57808202892517,-3.7989708858921,2.73891378171948,5.57657494093626,1.00874129977851,-0.0127492322859037
"rw","gdp_growth","ye",8,-3.51961302060282,2.83755053893645,5.75861037904249,-3.5296853239619,2.85801002965545,5.75673555201091,1.00721026478234,-0.0100723033590797
"rw","gdp_growth","ye",9,-3.61817367567331,3.05798546700934,6.17093849691809,-3.62321437280873,3.07093091967798,6.16777390866243,1.00423332707376,-0.00504069713542199
"rw","unemp_rate","q",1,-2.81981623709869,0.133279651136844,0.314195147444057,-2.83544881545879,0.133496625872043,0.31374223406303,1.00162796595991,-0.015632578360099
"rw","unemp_rate","q",10,-3.10230005392626,0.618802376311678,1.14505689834448,-3.12390309473247,0.622699241349723,1.14485024544996,1.00629743062926,-0.0216030408062058
"rw","unemp_rate","q",11,-2.9158349207755,0.641928783678938,1.16574202527693,-2.93321482779911,0.64537284018541,1.16566158659225,1.00536516914966,-0.0173799070236145
"rw","unemp_rate","q",12,-2.74642215564165,0.667284967863216,1.18550269907189,-2.76200671124717,0.670167927382781,1.18546788064715,1.00432043228667,-0.0155845556055163
"rw","unemp_rate","q",2,-3.00661409654712,0.232264003820988,0.507001082906397,-3.03963276739071,0.23414954884787,0.506826968212177,1.00811811126934,-0.0330186708435947
"rw","unemp_rate","q",3,-3.23424280351415,0.328910568534059,0.66528897757213,-3.26447983429582,0.330523108116854,0.664706204323698,1.00490266880138,-0.0302370307816706
"rw","unemp_rate","q",4,-3.05409880273647,0.396449595081997,0.777515996836471,-3.09269489735456,0.398795280486397,0.776923301448673,1.00591673048352,-0.0385960946180917
"rw","unemp_rate","q",5,-2.56701324910086,0.448109594100252,0.875999991620448,-2.60362183769576,0.451657977409752,0.875676609152696,1.00791856134351,-0.0366085885949046
"rw","unemp_rate","q",6,-3.07331100622408,0.495402939106607,0.966935096769033,-3.10282871914835,0.498675118161703,0.966327052440612,1.00660508607599,-0.0295177129242736
"rw","unemp_rate","q",7,-3.10837312409849,0.542950450034068,1.05094202151545,-3.13468670927241,0.546473670828357,1.05046569129538,1.0064890282236,-0.0263135851739165
"rw","unemp_rate","q",8,-3.4563172752946,0.574127308543287,1.09571120700648,-3.48000065561734,0.578189211046061,1.095316783784,1.00707491603749,-0.0236833803227361
"rw","unemp_rate","q",9,-3.08616519981085,0.598973050044347,1.12478409397698,-3.10716836872354,0.602242707558358,1.12441878369011,1.00545877233336,-0.0210031689126886
"small_loose_p5","cash_rate","q",1,-0.111365721243148,0.157965449400565,0.318293169745183,-0.119999906505616,0.158024990799438,0.315900710091529,1.000376926721,-0.00863418526246795
"small_loose_p5","cash_rate","q",10,-2.65985344403652,1.70884307479298,2.69361957108856,-2.64775794085104,1.67298140230297,2.63046320799355,0.979014063363103,0.0120955031854799
"small_loose_p5","cash_rate","q",11,-2.75926523579116,1.85495131617089,2.90358125842904,-2.74806392914998,1.81757258118248,2.82946870345243,0.979849209700248,0.0112013066411789
"small_loose_p5","cash_rate","q",12,-2.84524236794508,1.98899446871057,3.10060277991727,-2.83591673965955,1.94929073811065,3.01458317164927,0.980038290088527,0.00932562828553385
"small_loose_p5","cash_rate","q",2,-0.868896676795014,0.342547596588236,0.63683758320661,-0.872482716863515,0.338261506502231,0.626024553518361,0.987487607185997,-0.00358604006850105
"small_loose_p5","cash_rate","q",3,-1.31804223772784,0.523037535445913,0.922065955474734,-1.31505965066861,0.513065355279662,0.901551869718329,0.980934102257595,0.00298258705923438
"small_loose_p5","cash_rate","q",4,-1.64114320424258,0.716705940202504,1.22293793729072,-1.63115355199621,0.700315681378479,1.19704174607984,0.977131124629169,0.00998965224637383
"small_loose_p5","cash_rate","q",5,-1.90067510703881,0.909901011722548,1.51830254418826,-1.89174395486068,0.889783734145052,1.48967651394025,0.977890696550154,0.00893115217813212
"small_loose_p5","cash_rate","q",6,-2.09795248278697,1.08083935927983,1.7766860731749,-2.09022868633726,1.05757538635939,1.74518101143429,0.97847601244283,0.00772379644970833
"small_loose_p5","cash_rate","q",7,-2.24339378454358,1.23648253068561,2.00409721402308,-2.23907206873877,1.21091446410367,1.966298142506,0.979321934643292,0.00432171580480878
"small_loose_p5","cash_rate","q",8,-2.38257525417075,1.38551407922855,2.21822426990577,-2.37702652546691,1.35735224475285,2.17284210223255,0.979674090001756,0.0055487287038396
"small_loose_p5","cash_rate","q",9,-2.51975145399615,1.55084297317276,2.45960720039715,-2.51082616131781,1.51925108669463,2.40657584806288,0.979629216481218,0.00892529267833764
"small_loose_p5","cpi_inflation","cum",10,-13.7520790096155,2.000282111159,3.75957552480816,-13.8346811903454,1.96954046654527,3.68170009226879,0.984631345527599,-0.0826021807298698
"small_loose_p5","cpi_inflation","cum",11,-11.7999252200205,2.2071473287824,4.11998235744179,-11.8532794603811,2.17222767992069,4.01961308848922,0.98417883192194,-0.0533542403605534
"small_loose_p5","cpi_inflation","cum",12,-9.99449699662665,2.44777737095473,4.49486725658776,-10.1586354834067,2.40332568495429,4.36780906541617,0.981839980004756,-0.164138486780073
"small_loose_p5","cpi_inflation","cum",2,-1.68700895513584,0.293524925687848,0.609574042186006,-1.64061480122523,0.307051158211161,0.661943332058049,1.04608205756842,0.0463941539106105
"small_loose_p5","cpi_inflation","cum",3,-4.42704520534821,0.465348546238771,0.970670210962544,-4.1316929544317,0.480878126278753,1.03182431824047,1.033371931997,0.295352250916507
"small_loose_p5","cpi_inflation","cum",4,-8.30153840356121,0.650705863963365,1.34881820799779,-7.89758978017658,0.668315697736589,1.4061759670721,1.02706266340673,0.403948623384634
"small_loose_p5","cpi_inflation","cum",5,-13.0079549190897,0.85091281650261,1.73017571454339,-12.6922017335807,0.865304523019327,1.77577235227333,1.01691325625564,0.31575318550898
"small_loose_p5","cpi_inflation","cum",6,-16.977553650082,1.06307025370853,2.12549260728687,-17.5224025481537,1.07524122016908,2.15797510597677,1.01144888253443,-0.544848898071731
"small_loose_p5","cpi_inflation","cum",7,-17.7883482860345,1.29470097752512,2.53208752029481,-17.8195992662281,1.29958764304032,2.54526473918288,1.00377435840401,-0.0312509801935796
"small_loose_p5","cpi_inflation","cum",8,-17.7303934956701,1.52860249069177,2.94474022388849,-17.7492493575383,1.52244929603837,2.93139861107367,0.995974627353502,-0.0188558618681611
"small_loose_p5","cpi_inflation","cum",9,-16.8307548259782,1.76524366589553,3.35792773385712,-16.3320908800928,1.74708257795745,3.3134671839795,0.989711852086512,0.498663945885358
"small_loose_p5","cpi_inflation","q",1,-0.136474549503393,0.153481449774597,0.304829777983753,-0.078048442091577,0.16111372761891,0.335660634722845,1.0497276892779,0.058426107411816
"small_loose_p5","cpi_inflation","q",10,-4.1606136368869,0.278845644163793,0.531828705251311,-4.1294882544867,0.266698036117371,0.506969898489199,0.956436084620041,0.0311253824002042
"small_loose_p5","cpi_inflation","q",11,-3.19991027676503,0.27949573386078,0.516496953345755,-3.17863797483869,0.268802746109553,0.49451537762159,0.961741857009689,0.021272301926345
"small_loose_p5","cpi_inflation","q",12,-2.11450287416081,0.278850278635386,0.502582506072566,-2.1083932734235,0.271161783611737,0.483853763468591,0.972427873978558,0.00610960073730471
"small_loose_p5","cpi_inflation","q",2,-1.03467854109701,0.170917221795992,0.347947953702563,-1.20182458827085,0.173425395550721,0.365115886050852,1.01467478659186,-0.167146047173842
"small_loose_p5","cpi_inflation","q",3,-3.92326519312586,0.19230072172459,0.3964409746694,-3.58236093768904,0.192468908584551,0.404138865637025,1.00087460337357,0.340904255436823
"small_loose_p5","cpi_inflation","q",4,-5.02803254066319,0.208971240861681,0.424987714991633,-4.99260092527343,0.206817483574433,0.42289085912302,0.989693523001695,0.0354316153897587
"small_loose_p5","cpi_inflation","q",5,-5.79297118727628,0.220581911592055,0.443679764249505,-5.83449895432423,0.215663722153139,0.435930174690521,0.9777035686951,-0.041527767047949
"small_loose_p5","cpi_inflation","q",6,-5.81737573958555,0.23847678166135,0.468404456163927,-5.83365254451697,0.232188748026551,0.458253942865087,0.973632512184232,-0.0162768049314188
"small_loose_p5","cpi_inflation","q",7,-5.88537271259852,0.25601197869272,0.4974933042292,-5.84872600119976,0.24814149062927,0.482988754293037,0.969257344505366,0.0366467113987641
"small_loose_p5","cpi_inflation","q",8,-4.43399622765911,0.266875072511231,0.516493002617475,-4.418069925923,0.257676825497844,0.49647105164036,0.965533510017126,0.0159263017361058
"small_loose_p5","cpi_inflation","q",9,-4.84990560528704,0.275010122815995,0.531290537051091,-4.81290867681486,0.264105185039721,0.507109379880658,0.960347140444826,0.0369969284721794
"small_loose_p5","cpi_inflation","ye",1,-0.136474549503394,0.153481449774597,0.304829777983753,-0.0780484420915769,0.16111372761891,0.335660634722845,1.0497276892779,0.0584261074118171
"small_loose_p5","cpi_inflation","ye",10,-8.16331575011408,1.04722289432455,1.99395369147013,-8.14539741969526,1.00588487480878,1.90594936394766,0.960526054443808,0.0179183304188211
"small_loose_p5","cpi_inflation","ye",11,-7.06661542075416,1.06926342013901,2.01196440233825,-7.04192885484586,1.02763110594649,1.91783325736388,0.961064492239803,0.0246865659082962
"small_loose_p5","cpi_inflation","ye",12,-6.0927687976058,1.0855759073115,2.00055723197842,-6.07250605089804,1.04501075719036,1.90660944431635,0.962632599113591,0.0202627467077603
"small_loose_p5","cpi_inflation","ye",2,-1.68700895513584,0.293524925687848,0.609574042186006,-1.64061480122523,0.307051158211161,0.661943332058049,1.04608205756842,0.0463941539106105
"small_loose_p5","cpi_inflation","ye",3,-4.42704520534821,0.465348546238771,0.970670210962544,-4.1316929544317,0.480878126278753,1.03182431824047,1.033371931997,0.295352250916507
"small_loose_p5","cpi_inflation","ye",4,-8.30153840356121,0.650705863963365,1.34881820799779,-7.89758978017658,0.668315697736589,1.4061759670721,1.02706266340673,0.403948623384634
"small_loose_p5","cpi_inflation","ye",5,-14.7632744338055,0.739681166650448,1.50025792240057,-14.4310306030347,0.741551647375985,1.5114941826267,1.00252876618991,0.332243830770842
"small_loose_p5","cpi_inflation","ye",6,-19.3175963468622,0.816254668864701,1.62331275644324,-19.1760342159532,0.807880350515576,1.6076759795656,0.989740556876971,0.141562130908994
"small_loose_p5","cpi_inflation","ye",7,-17.8815361932489,0.889504172199938,1.73392626431849,-17.9481366059388,0.871110172426065,1.69690691961958,0.979321064084072,-0.0666004126898727
"small_loose_p5","cpi_inflation","ye",8,-14.1054872779451,0.951365420624765,1.83522387531769,-14.1934590669546,0.922869250326995,1.77907577338238,0.970047082141102,-0.0879717890095097
"small_loose_p5","cpi_inflation","ye",9,-11.4182765820798,1.00573695925742,1.92583813610535,-11.396256021899,0.969577405631845,1.85256025617667,0.964046708940405,0.0220205601807688
