"scheme","variable","bucket","origin","member","weight"
"crps","gdp_growth","far",61,"medium_minn",0.0833333333333333
"crps","gdp_growth","far",61,"medium_conj",0.0833333333333333
"crps","gdp_growth","far",61,"small_tight",0.0833333333333333
"crps","gdp_growth","far",61,"small_unres",0.0833333333333333
"crps","gdp_growth","far",61,"rw",0.0833333333333333
"crps","gdp_growth","far",61,"ar4",0.0833333333333333
"crps","gdp_growth","far",61,"ucsv",0.0833333333333333
"crps","gdp_growth","far",61,"ucmean",0.0833333333333333
"crps","gdp_growth","near",62,"small_minn",0.0862081948835235
"crps","gdp_growth","near",62,"small_ss",0.0816339556174763
"crps","gdp_growth","near",62,"small_sv",0.0852439728652205
"crps","gdp_growth","near",62,"small_loose_p5",0.083613551292725
"crps","gdp_growth","near",62,"medium_minn",0.0884070261363092
"crps","gdp_growth","near",62,"medium_conj",0.0845158582083322
"crps","gdp_growth","near",62,"small_tight",0.0876143215225274
"crps","gdp_growth","near",62,"small_unres",0.0828424216914897
"crps","gdp_growth","near",62,"rw",0.0552792772736273
"crps","gdp_growth","near",62,"ar4",0.0948460392156233
"crps","gdp_growth","near",62,"ucsv",0.0766079074962948
"crps","gdp_growth","near",62,"ucmean",0.0931874737968508
"crps","gdp_growth","medium",62,"small_minn",0.0833333333333333
"crps","gdp_growth","medium",62,"small_ss",0.0833333333333333
"crps","gdp_growth","medium",62,"small_sv",0.0833333333333333
"crps","gdp_growth","medium",62,"small_loose_p5",0.0833333333333333
"crps","gdp_growth","medium",62,"medium_minn",0.0833333333333333
"crps","gdp_growth","medium",62,"medium_conj",0.0833333333333333
"crps","gdp_growth","medium",62,"small_tight",0.0833333333333333
"crps","gdp_growth","medium",62,"small_unres",0.0833333333333333
"crps","gdp_growth","medium",62,"rw",0.0833333333333333
"crps","gdp_growth","medium",62,"ar4",0.0833333333333333
"crps","gdp_growth","medium",62,"ucsv",0.0833333333333333
"crps","gdp_growth","medium",62,"ucmean",0.0833333333333333
"crps","gdp_growth","far",62,"small_minn",0.0833333333333333
"crps","gdp_growth","far",62,"small_ss",0.0833333333333333
"crps","gdp_growth","far",62,"small_sv",0.0833333333333333
"crps","gdp_growth","far",62,"small_loose_p5",0.0833333333333333
"crps","gdp_growth","far",62,"medium_minn",0.0833333333333333
"crps","gdp_growth","far",62,"medium_conj",0.0833333333333333
"crps","gdp_growth","far",62,"small_tight",0.0833333333333333
"crps","gdp_growth","far",62,"small_unres",0.0833333333333333
"crps","gdp_growth","far",62,"rw",0.0833333333333333
"crps","gdp_growth","far",62,"ar4",0.0833333333333333
"crps","gdp_growth","far",62,"ucsv",0.0833333333333333
"crps","gdp_growth","far",62,"ucmean",0.0833333333333333
"crps","gdp_growth","near",63,"small_minn",0.0865278007682658
"crps","gdp_growth","near",63,"small_ss",0.0842578911335982
"crps","gdp_growth","near",63,"small_sv",0.0849227644427148
"crps","gdp_growth","near",63,"small_loose_p5",0.0827594172157883
"crps","gdp_growth","near",63,"medium_minn",0.0881895114900721
"crps","gdp_growth","near",63,"medium_conj",0.0854040715533257
"crps","gdp_growth","near",63,"small_tight",0.0873018656303205
"crps","gdp_growth","near",63,"small_unres",0.0833317611026778
"crps","gdp_growth","near",63,"rw",0.0576163699496467
"crps","gdp_growth","near",63,"ar4",0.0929881275476733
"crps","gdp_growth","near",63,"ucsv",0.0774582361732702
"crps","gdp_growth","near",63,"ucmean",0.0892421829926465
"crps","gdp_growth","medium",63,"small_minn",0.0833333333333333
"crps","gdp_growth","medium",63,"small_ss",0.0833333333333333
"crps","gdp_growth","medium",63,"small_sv",0.0833333333333333
"crps","gdp_growth","medium",63,"small_loose_p5",0.0833333333333333
"crps","gdp_growth","medium",63,"medium_minn",0.0833333333333333
"crps","gdp_growth","medium",63,"medium_conj",0.0833333333333333
"crps","gdp_growth","medium",63,"small_tight",0.0833333333333333
"crps","gdp_growth","medium",63,"small_unres",0.0833333333333333
"crps","gdp_growth","medium",63,"rw",0.0833333333333333
"crps","gdp_growth","medium",63,"ar4",0.0833333333333333
"crps","gdp_growth","medium",63,"ucsv",0.0833333333333333
"crps","gdp_growth","medium",63,"ucmean",0.0833333333333333
"crps","gdp_growth","far",63,"small_minn",0.0833333333333333
"crps","gdp_growth","far",63,"small_ss",0.0833333333333333
"crps","gdp_growth","far",63,"small_sv",0.0833333333333333
"crps","gdp_growth","far",63,"small_loose_p5",0.0833333333333333
"crps","gdp_growth","far",63,"medium_minn",0.0833333333333333
"crps","gdp_growth","far",63,"medium_conj",0.0833333333333333
"crps","gdp_growth","far",63,"small_tight",0.0833333333333333
"crps","gdp_growth","far",63,"small_unres",0.0833333333333333
"crps","gdp_growth","far",63,"rw",0.0833333333333333
"crps","gdp_growth","far",63,"ar4",0.0833333333333333
"crps","gdp_growth","far",63,"ucsv",0.0833333333333333
"crps","gdp_growth","far",63,"ucmean",0.0833333333333333
"crps","gdp_growth","near",64,"small_minn",0.0867545637370756
"crps","gdp_growth","near",64,"small_ss",0.0855174114671997
"crps","gdp_growth","near",64,"small_sv",0.084892991682516
"crps","gdp_growth","near",64,"small_loose_p5",0.082827998475541
"crps","gdp_growth","near",64,"medium_minn",0.0884496298958379
"crps","gdp_growth","near",64,"medium_conj",0.0858284145008273
"crps","gdp_growth","near",64,"small_tight",0.087171549789194
"crps","gdp_growth","near",64,"small_unres",0.0836942650973115
"crps","gdp_growth","near",64,"rw",0.057918937707942
"crps","gdp_growth","near",64,"ar4",0.091110245576377
"crps","gdp_growth","near",64,"ucsv",0.0780861573614867
"crps","gdp_growth","near",64,"ucmean",0.0877478347086915
"crps","gdp_growth","medium",64,"small_minn",0.0833333333333333
"crps","gdp_growth","medium",64,"small_ss",0.0833333333333333
"crps","gdp_growth","medium",64,"small_sv",0.0833333333333333
"crps","gdp_growth","medium",64,"small_loose_p5",0.0833333333333333
"crps","gdp_growth","medium",64,"medium_minn",0.0833333333333333
"crps","gdp_growth","medium",64,"medium_conj",0.0833333333333333
"crps","gdp_growth","medium",64,"small_tight",0.0833333333333333
"crps","gdp_growth","medium",64,"small_unres",0.0833333333333333
"crps","gdp_growth","medium",64,"rw",0.0833333333333333
"crps","gdp_growth","medium",64,"ar4",0.0833333333333333
"crps","gdp_growth","medium",64,"ucsv",0.0833333333333333
"crps","gdp_growth","medium",64,"ucmean",0.0833333333333333
"crps","gdp_growth","far",64,"small_minn",0.0833333333333333
"crps","gdp_growth","far",64,"small_ss",0.0833333333333333
"crps","gdp_growth","far",64,"small_sv",0.0833333333333333
"crps","gdp_growth","far",64,"small_loose_p5",0.0833333333333333
"crps","gdp_growth","far",64,"medium_minn",0.0833333333333333
"crps","gdp_growth","far",64,"medium_conj",0.0833333333333333
"crps","gdp_growth","far",64,"small_tight",0.0833333333333333
"crps","gdp_growth","far",64,"small_unres",0.0833333333333333
"crps","gdp_growth","far",64,"rw",0.0833333333333333
"crps","gdp_growth","far",64,"ar4",0.0833333333333333
"crps","gdp_growth","far",64,"ucsv",0.0833333333333333
"crps","gdp_growth","far",64,"ucmean",0.0833333333333333
"crps","gdp_growth","near",65,"small_minn",0.0872017412109761
"crps","gdp_growth","near",65,"small_ss",0.0855930846116958
"crps","gdp_growth","near",65,"small_sv",0.0847870736035076
"crps","gdp_growth","near",65,"small_loose_p5",0.0826049355824136
"crps","gdp_growth","near",65,"medium_minn",0.0882588422196827
"crps","gdp_growth","near",65,"medium_conj",0.0861078361113424
"crps","gdp_growth","near",65,"small_tight",0.0874748535897238
"crps","gdp_growth","near",65,"small_unres",0.0841595269204631
"crps","gdp_growth","near",65,"rw",0.0572341929652754
"crps","gdp_growth","near",65,"ar4",0.0903535211211788
"crps","gdp_growth","near",65,"ucsv",0.0787897688166705
"crps","gdp_growth","near",65,"ucmean",0.0874346232470703
"crps","gdp_growth","medium",65,"small_minn",0.0833333333333333
"crps","gdp_growth","medium",65,"small_ss",0.0833333333333333
"crps","gdp_growth","medium",65,"small_sv",0.0833333333333333
"crps","gdp_growth","medium",65,"small_loose_p5",0.0833333333333333
"crps","gdp_growth","medium",65,"medium_minn",0.0833333333333333
"crps","gdp_growth","medium",65,"medium_conj",0.0833333333333333
"crps","gdp_growth","medium",65,"small_tight",0.0833333333333333
"crps","gdp_growth","medium",65,"small_unres",0.0833333333333333
"crps","gdp_growth","medium",65,"rw",0.0833333333333333
"crps","gdp_growth","medium",65,"ar4",0.0833333333333333
"crps","gdp_growth","medium",65,"ucsv",0.0833333333333333
"crps","gdp_growth","medium",65,"ucmean",0.0833333333333333
"crps","gdp_growth","far",65,"small_minn",0.0833333333333333
"crps","gdp_growth","far",65,"small_ss",0.0833333333333333
"crps","gdp_growth","far",65,"small_sv",0.0833333333333333
"crps","gdp_growth","far",65,"small_loose_p5",0.0833333333333333
"crps","gdp_growth","far",65,"medium_minn",0.0833333333333333
"crps","gdp_growth","far",65,"medium_conj",0.0833333333333333
"crps","gdp_growth","far",65,"small_tight",0.0833333333333333
"crps","gdp_growth","far",65,"small_unres",0.0833333333333333
"crps","gdp_growth","far",65,"rw",0.0833333333333333
"crps","gdp_growth","far",65,"ar4",0.0833333333333333
"crps","gdp_growth","far",65,"ucsv",0.0833333333333333
"crps","gdp_growth","far",65,"ucmean",0.0833333333333333
"crps","gdp_growth","near",66,"small_minn",0.0875546418537249
"crps","gdp_growth","near",66,"small_ss",0.0851707618730072
"crps","gdp_growth","near",66,"small_sv",0.0842991157748096
"crps","gdp_growth","near",66,"small_loose_p5",0.0822755964609055
"crps","gdp_growth","near",66,"medium_minn",0.0876104662185321
"crps","gdp_growth","near",66,"medium_conj",0.0862046459441891
"crps","gdp_growth","near",66,"small_tight",0.0877061472394676
"crps","gdp_growth","near",66,"small_unres",0.0848481889192792
"crps","gdp_growth","near",66,"rw",0.0565870833589824
"crps","gdp_growth","near",66,"ar4",0.0902678441215545
"crps","gdp_growth","near",66,"ucsv",0.0794267185959635
"crps","gdp_growth","near",66,"ucmean",0.0880487896395845
"crps","gdp_growth","medium",66,"small_minn",0.0957589001106837
"crps","gdp_growth","medium",66,"small_ss",0.0902479444687401
"crps","gdp_growth","medium",66,"small_sv",0.0801058589699302
"crps","gdp_growth","medium",66,"small_loose_p5",0.0845739977570489
"crps","gdp_growth","medium",66,"medium_minn",0.0785076454319905
"crps","gdp_growth","medium",66,"medium_conj",0.088150138704249
"crps","gdp_growth","medium",66,"small_tight",0.0912903505862025
"crps","gdp_growth","medium",66,"small_unres",0.0931099756427642
"crps","gdp_growth","medium",66,"rw",0.0411358027426713
"crps","gdp_growth","medium",66,"ar4",0.0957030856832094
"crps","gdp_growth","medium",66,"ucsv",0.0721143814822271
"crps","gdp_growth","medium",66,"ucmean",0.089301918420283
"crps","gdp_growth","far",66,"small_minn",0.0833333333333333
"crps","gdp_growth","far",66,"small_ss",0.0833333333333333
"crps","gdp_growth","far",66,"small_sv",0.0833333333333333
"crps","gdp_growth","far",66,"small_loose_p5",0.0833333333333333
"crps","gdp_growth","far",66,"medium_minn",0.0833333333333333
"crps","gdp_growth","far",66,"medium_conj",0.0833333333333333
"crps","gdp_growth","far",66,"small_tight",0.0833333333333333
"crps","gdp_growth","far",66,"small_unres",0.0833333333333333
"crps","gdp_growth","far",66,"rw",0.0833333333333333
"crps","gdp_growth","far",66,"ar4",0.0833333333333333
"crps","gdp_growth","far",66,"ucsv",0.0833333333333333
"crps","gdp_growth","far",66,"ucmean",0.0833333333333333
"crps","gdp_growth","near",67,"small_minn",0.087941700086738
"crps","gdp_growth","near",67,"small_ss",0.0851128065154114
"crps","gdp_growth","near",67,"small_sv",0.0841166116859641
"crps","gdp_growth","near",67,"small_loose_p5",0.0823872194302294
"crps","gdp_growth","near",67,"medium_minn",0.0879151047625406
"crps","gdp_growth","near",67,"medium_conj",0.0862473310947377
"crps","gdp_growth","near",67,"small_tight",0.088025321092629
"crps","gdp_growth","near",67,"small_unres",0.0847890929894546
"crps","gdp_growth","near",67,"rw",0.0559828217834788
"crps","gdp_growth","near",67,"ar4",0.0896607972197409
"crps","gdp_growth","near",67,"ucsv",0.0800293267899629
"crps","gdp_growth","near",67,"ucmean",0.0877918665491124
"crps","gdp_growth","medium",67,"small_minn",0.0959449453567978
"crps","gdp_growth","medium",67,"small_ss",0.0926138393784107
"crps","gdp_growth","medium",67,"small_sv",0.0803519650789452
"crps","gdp_growth","medium",67,"small_loose_p5",0.0838295248672237
"crps","gdp_growth","medium",67,"medium_minn",0.079421573137339
"crps","gdp_growth","medium",67,"medium_conj",0.0885075518506552
"crps","gdp_growth","medium",67,"small_tight",0.0908488361867667
"crps","gdp_growth","medium",67,"small_unres",0.093544617541019
"crps","gdp_growth","medium",67,"rw",0.0417144342607807
"crps","gdp_growth","medium",67,"ar4",0.0938510305215072
"crps","gdp_growth","medium",67,"ucsv",0.073195735809387
"crps","gdp_growth","medium",67,"ucmean",0.0861759460111678
"crps","gdp_growth","far",67,"small_minn",0.0833333333333333
"crps","gdp_growth","far",67,"small_ss",0.0833333333333333
"crps","gdp_growth","far",67,"small_sv",0.0833333333333333
"crps","gdp_growth","far",67,"small_loose_p5",0.0833333333333333
"crps","gdp_growth","far",67,"medium_minn",0.0833333333333333
"crps","gdp_growth","far",67,"medium_conj",0.0833333333333333
"crps","gdp_growth","far",67,"small_tight",0.0833333333333333
"crps","gdp_growth","far",67,"small_unres",0.0833333333333333
"crps","gdp_growth","far",67,"rw",0.0833333333333333
"crps","gdp_growth","far",67,"ar4",0.0833333333333333
"crps","gdp_growth","far",67,"ucsv",0.0833333333333333
"crps","gdp_growth","far",67,"ucmean",0.0833333333333333
"crps","gdp_growth","near",68,"small_minn",0.0881014858983356
"crps","gdp_growth","near",68,"small_ss",0.0860980875616047
"crps","gdp_growth","near",68,"small_sv",0.0851667931284492
"crps","gdp_growth","near",68,"small_loose_p5",0.0832507691113699
"crps","gdp_growth","near",68,"medium_minn",0.0886438285915842
"crps","gdp_growth","near",68,"medium_conj",0.0867359051534852
"crps","gdp_growth","near",68,"small_tight",0.0882118119211622
"crps","gdp_growth","near",68,"small_unres",0.0839349498809142
"crps","gdp_growth","near",68,"rw",0.055802342190017
"crps","gdp_growth","near",68,"ar4",0.087863642576803
"crps","gdp_growth","near",68,"ucsv",0.0803256962471965
"crps","gdp_growth","near",68,"ucmean",0.0858646877390782
"crps","gdp_growth","medium",68,"small_minn",0.095733625568986
"crps","gdp_growth","medium",68,"small_ss",0.0941779849552335
"crps","gdp_growth","medium",68,"small_sv",0.0807740119889134
"crps","gdp_growth","medium",68,"small_loose_p5",0.0841791195598555
"crps","gdp_growth","medium",68,"medium_minn",0.080501072566172
"crps","gdp_growth","medium",68,"medium_conj",0.0892281169937759
"crps","gdp_growth","medium",68,"small_tight",0.0900784373522893
"crps","gdp_growth","medium",68,"small_unres",0.093101738772547
"crps","gdp_growth","medium",68,"rw",0.0422154490745343
"crps","gdp_growth","medium",68,"ar4",0.0916569799945174
"crps","gdp_growth","medium",68,"ucsv",0.0746692417852171
"crps","gdp_growth","medium",68,"ucmean",0.0836842213879586
"crps","gdp_growth","far",68,"small_minn",0.0833333333333333
"crps","gdp_growth","far",68,"small_ss",0.0833333333333333
"crps","gdp_growth","far",68,"small_sv",0.0833333333333333
"crps","gdp_growth","far",68,"small_loose_p5",0.0833333333333333
"crps","gdp_growth","far",68,"medium_minn",0.0833333333333333
"crps","gdp_growth","far",68,"medium_conj",0.0833333333333333
"crps","gdp_growth","far",68,"small_tight",0.0833333333333333
"crps","gdp_growth","far",68,"small_unres",0.0833333333333333
"crps","gdp_growth","far",68,"rw",0.0833333333333333
"crps","gdp_growth","far",68,"ar4",0.0833333333333333
"crps","gdp_growth","far",68,"ucsv",0.0833333333333333
"crps","gdp_growth","far",68,"ucmean",0.0833333333333333
"crps","gdp_growth","near",69,"small_minn",0.0883915196746765
"crps","gdp_growth","near",69,"small_ss",0.0871539755606974
"crps","gdp_growth","near",69,"small_sv",0.0865753795020441
"crps","gdp_growth","near",69,"small_loose_p5",0.0849232648817121
"crps","gdp_growth","near",69,"medium_minn",0.0891456936907033
"crps","gdp_growth","near",69,"medium_conj",0.0872733300530713
"crps","gdp_growth","near",69,"small_tight",0.0879983258467968
"crps","gdp_growth","near",69,"small_unres",0.0827873821815984
"crps","gdp_growth","near",69,"rw",0.0563938010024595
"crps","gdp_growth","near",69,"ar4",0.0857396319576466
"crps","gdp_growth","near",69,"ucsv",0.0804005695062933
"crps","gdp_growth","near",69,"ucmean",0.0832171261423006
"crps","gdp_growth","medium",69,"small_minn",0.0954438126122568
"crps","gdp_growth","medium",69,"small_ss",0.0957677389944584
"crps","gdp_growth","medium",69,"small_sv",0.0821482272871591
"crps","gdp_growth","medium",69,"small_loose_p5",0.0846178632135041
"crps","gdp_growth","medium",69,"medium_minn",0.0820538761182453
"crps","gdp_growth","medium",69,"medium_conj",0.0907050345231753
"crps","gdp_growth","medium",69,"small_tight",0.0898268667391648
"crps","gdp_growth","medium",69,"small_unres",0.0915691465213188
"crps","gdp_growth","medium",69,"rw",0.0425664153556526
"crps","gdp_growth","medium",69,"ar4",0.0883998270542525
"crps","gdp_growth","medium",69,"ucsv",0.0760437522854092
"crps","gdp_growth","medium",69,"ucmean",0.080857439295403
"crps","gdp_growth","far",69,"small_minn",0.0833333333333333
"crps","gdp_growth","far",69,"small_ss",0.0833333333333333
"crps","gdp_growth","far",69,"small_sv",0.0833333333333333
"crps","gdp_growth","far",69,"small_loose_p5",0.0833333333333333
"crps","gdp_growth","far",69,"medium_minn",0.0833333333333333
"crps","gdp_growth","far",69,"medium_conj",0.0833333333333333
"crps","gdp_growth","far",69,"small_tight",0.0833333333333333
"crps","gdp_growth","far",69,"small_unres",0.0833333333333333
"crps","gdp_growth","far",69,"rw",0.0833333333333333
"crps","gdp_growth","far",69,"ar4",0.0833333333333333
"crps","gdp_growth","far",69,"ucsv",0.0833333333333333
"crps","gdp_growth","far",69,"ucmean",0.0833333333333333
"crps","gdp_growth","near",70,"small_minn",0.0885491911909489
"crps","gdp_growth","near",70,"small_ss",0.0875043788690869
"crps","gdp_growth","near",70,"small_sv",0.0868511899946579
"crps","gdp_growth","near",70,"small_loose_p5",0.0854816091939661
"crps","gdp_growth","near",70,"medium_minn",0.0888809209321898
"crps","gdp_growth","near",70,"medium_conj",0.0875490131462747
"crps","gdp_growth","near",70,"small_tight",0.0882850976698813
"crps","gdp_growth","near",70,"small_unres",0.082899422740326
"crps","gdp_growth","near",70,"rw",0.0559499515828067
"crps","gdp_growth","near",70,"ar4",0.0849129208035062
"crps","gdp_growth","near",70,"ucsv",0.0807187413058041
"crps","gdp_growth","near",70,"ucmean",0.0824175625705512
"crps","gdp_growth","medium",70,"small_minn",0.0959963736711007
"crps","gdp_growth","medium",70,"small_ss",0.0958979454589515
"crps","gdp_growth","medium",70,"small_sv",0.0829604072951726
"crps","gdp_growth","medium",70,"small_loose_p5",0.0850718821243745
"crps","gdp_growth","medium",70,"medium_minn",0.082892870987304
"crps","gdp_growth","medium",70,"medium_conj",0.0911907893107732
"crps","gdp_growth","medium",70,"small_tight",0.089859183285117
"crps","gdp_growth","medium",70,"small_unres",0.0906379190833222
"crps","gdp_growth","medium",70,"rw",0.042393117513485
"crps","gdp_growth","medium",70,"ar4",0.0865805499858225
"crps","gdp_growth","medium",70,"ucsv",0.0768894071876162
"crps","gdp_growth","medium",70,"ucmean",0.0796295540969607
"crps","gdp_growth","far",70,"small_minn",0.102034284082145
"crps","gdp_growth","far",70,"small_ss",0.098771863016063
"crps","gdp_growth","far",70,"small_sv",0.0770544511506669
"crps","gdp_growth","far",70,"small_loose_p5",0.0808815296809612
"crps","gdp_growth","far",70,"medium_minn",0.072478824643954
"crps","gdp_growth","far",70,"medium_conj",0.0888061937235722
"crps","gdp_growth","far",70,"small_tight",0.0923565632145465
"crps","gdp_growth","far",70,"small_unres",0.101366768187262
"crps","gdp_growth","far",70,"rw",0.0382210041186257
"crps","gdp_growth","far",70,"ar4",0.0940861923960505
"crps","gdp_growth","far",70,"ucsv",0.0729488326415872
"crps","gdp_growth","far",70,"ucmean",0.0809934931445664
"crps","gdp_growth","near",71,"small_minn",0.0885026507684006
"crps","gdp_growth","near",71,"small_ss",0.0883590026925527
"crps","gdp_growth","near",71,"small_sv",0.0873373113749569
"crps","gdp_growth","near",71,"small_loose_p5",0.0861792913671443
"crps","gdp_growth","near",71,"medium_minn",0.0896278800254128
"crps","gdp_growth","near",71,"medium_conj",0.0885392407957307
"crps","gdp_growth","near",71,"small_tight",0.0878700645524617
"crps","gdp_growth","near",71,"small_unres",0.0823120030037682
"crps","gdp_growth","near",71,"rw",0.0563366314465086
"crps","gdp_growth","near",71,"ar4",0.0832886927051141
"crps","gdp_growth","near",71,"ucsv",0.0812746962007658
"crps","gdp_growth","near",71,"ucmean",0.0803725350671838
"crps","gdp_growth","medium",71,"small_minn",0.0960211195687882
"crps","gdp_growth","medium",71,"small_ss",0.0968231527982166
"crps","gdp_growth","medium",71,"small_sv",0.0851328479299186
"crps","gdp_growth","medium",71,"small_loose_p5",0.0869063151559011
"crps","gdp_growth","medium",71,"medium_minn",0.0839237096932105
"crps","gdp_growth","medium",71,"medium_conj",0.092011276533488
"crps","gdp_growth","medium",71,"small_tight",0.089983428529001
"crps","gdp_growth","medium",71,"small_unres",0.0881430317836307
"crps","gdp_growth","medium",71,"rw",0.042689146258538
"crps","gdp_growth","medium",71,"ar4",0.0835939365998145
"crps","gdp_growth","medium",71,"ucsv",0.0777883145853005
"crps","gdp_growth","medium",71,"ucmean",0.0769837205641924
"crps","gdp_growth","far",71,"small_minn",0.100899244884473
"crps","gdp_growth","far",71,"small_ss",0.101738296173718
"crps","gdp_growth","far",71,"small_sv",0.0786368300520608
"crps","gdp_growth","far",71,"small_loose_p5",0.0804420901972188
"crps","gdp_growth","far",71,"medium_minn",0.0749773235392667
"crps","gdp_growth","far",71,"medium_conj",0.0896325253545441
"crps","gdp_growth","far",71,"small_tight",0.0909775088467176
"crps","gdp_growth","far",71,"small_unres",0.0999466380875536
"crps","gdp_growth","far",71,"rw",0.0394754033666725
"crps","gdp_growth","far",71,"ar4",0.0906793661012176
"crps","gdp_growth","far",71,"ucsv",0.0748045995718543
"crps","gdp_growth","far",71,"ucmean",0.0777901738247035
"crps","gdp_growth","near",72,"small_minn",0.0888317221762342
"crps","gdp_growth","near",72,"small_ss",0.088496943399962
"crps","gdp_growth","near",72,"small_sv",0.0871294161487546
"crps","gdp_growth","near",72,"small_loose_p5",0.086619691000862
"crps","gdp_growth","near",72,"medium_minn",0.0890615865139302
"crps","gdp_growth","near",72,"medium_conj",0.0885302972956766
"crps","gdp_growth","near",72,"small_tight",0.0880803136246652
"crps","gdp_growth","near",72,"small_unres",0.0826543448475293
"crps","gdp_growth","near",72,"rw",0.055436207714026
"crps","gdp_growth","near",72,"ar4",0.0831860052947613
"crps","gdp_growth","near",72,"ucsv",0.0817566908475819
"crps","gdp_growth","near",72,"ucmean",0.0802167811360167
"crps","gdp_growth","medium",72,"small_minn",0.0960905640596647
"crps","gdp_growth","medium",72,"small_ss",0.0974290250141924
"crps","gdp_growth","medium",72,"small_sv",0.0862573809270244
"crps","gdp_growth","medium",72,"small_loose_p5",0.0879674607530942
"crps","gdp_growth","medium",72,"medium_minn",0.0845304222163811
"crps","gdp_growth","medium",72,"medium_conj",0.0925433516369801
"crps","gdp_growth","medium",72,"small_tight",0.0900087225636121
"crps","gdp_growth","medium",72,"small_unres",0.0868308104696584
"crps","gdp_growth","medium",72,"rw",0.0426460078891576
"crps","gdp_growth","medium",72,"ar4",0.0819181352876958
"crps","gdp_growth","medium",72,"ucsv",0.0783583621438216
"crps","gdp_growth","medium",72,"ucmean",0.0754197570387179
"crps","gdp_growth","far",72,"small_minn",0.100529165945893
"crps","gdp_growth","far",72,"small_ss",0.103032384950797
"crps","gdp_growth","far",72,"small_sv",0.0795574988142081
"crps","gdp_growth","far",72,"small_loose_p5",0.0808330499079979
"crps","gdp_growth","far",72,"medium_minn",0.0764973839445745
"crps","gdp_growth","far",72,"medium_conj",0.0904175869138083
"crps","gdp_growth","far",72,"small_tight",0.0904143946683414
"crps","gdp_growth","far",72,"small_unres",0.0986314771657578
"crps","gdp_growth","far",72,"rw",0.0397433440179878
"crps","gdp_growth","far",72,"ar4",0.0883705527727647
"crps","gdp_growth","far",72,"ucsv",0.0759054925258911
"crps","gdp_growth","far",72,"ucmean",0.0760676683719784
"crps","gdp_growth","near",73,"small_minn",0.0890566022602244
"crps","gdp_growth","near",73,"small_ss",0.0883823390815372
"crps","gdp_growth","near",73,"small_sv",0.086972620912375
"crps","gdp_growth","near",73,"small_loose_p5",0.086907595563903
"crps","gdp_growth","near",73,"medium_minn",0.0879864488087359
"crps","gdp_growth","near",73,"medium_conj",0.088580776388609
"crps","gdp_growth","near",73,"small_tight",0.0885006072917114
"crps","gdp_growth","near",73,"small_unres",0.0831798254475469
"crps","gdp_growth","near",73,"rw",0.0544172069535103
"crps","gdp_growth","near",73,"ar4",0.083359354790441
"crps","gdp_growth","near",73,"ucsv",0.0822908469024745
"crps","gdp_growth","near",73,"ucmean",0.0803657755989314
"crps","gdp_growth","medium",73,"small_minn",0.0960068667351983
"crps","gdp_growth","medium",73,"small_ss",0.0978163776934179
"crps","gdp_growth","medium",73,"small_sv",0.0870980476435988
"crps","gdp_growth","medium",73,"small_loose_p5",0.0887281718565609
"crps","gdp_growth","medium",73,"medium_minn",0.0851376908942253
"crps","gdp_growth","medium",73,"medium_conj",0.0929248826974338
"crps","gdp_growth","medium",73,"small_tight",0.0901224906525959
"crps","gdp_growth","medium",73,"small_unres",0.0859057364654297
"crps","gdp_growth","medium",73,"rw",0.0426226857841191
"crps","gdp_growth","medium",73,"ar4",0.0808083227678526
"crps","gdp_growth","medium",73,"ucsv",0.0788001553487011
"crps","gdp_growth","medium",73,"ucmean",0.0740285714608666
"crps","gdp_growth","far",73,"small_minn",0.100602423992271
"crps","gdp_growth","far",73,"small_ss",0.103517030355207
"crps","gdp_growth","far",73,"small_sv",0.0806195112803574
"crps","gdp_growth","far",73,"small_loose_p5",0.0810541846497092
"crps","gdp_growth","far",73,"medium_minn",0.0777884683502217
"crps","gdp_growth","far",73,"medium_conj",0.0914552525844971
"crps","gdp_growth","far",73,"small_tight",0.0904444379609388
"crps","gdp_growth","far",73,"small_unres",0.0971619104748918
"crps","gdp_growth","far",73,"rw",0.039672863092851
"crps","gdp_growth","far",73,"ar4",0.0859908226719328
"crps","gdp_growth","far",73,"ucsv",0.0769077764015196
"crps","gdp_growth","far",73,"ucmean",0.0747853181856029
"crps","gdp_growth","near",74,"small_minn",0.0891102149342339
"crps","gdp_growth","near",74,"small_ss",0.0878244635029016
"crps","gdp_growth","near",74,"small_sv",0.0867902300132521
"crps","gdp_growth","near",74,"small_loose_p5",0.0866555978337227
"crps","gdp_growth","near",74,"medium_minn",0.0855092530704949
"crps","gdp_growth","near",74,"medium_conj",0.0876866569660292
"crps","gdp_growth","near",74,"small_tight",0.0889433830033911
"crps","gdp_growth","near",74,"small_unres",0.0844062460638385
"crps","gdp_growth","near",74,"rw",0.0538910774982695
"crps","gdp_growth","near",74,"ar4",0.0845140612250632
"crps","gdp_growth","near",74,"ucsv",0.0828349484219771
"crps","gdp_growth","near",74,"ucmean",0.0818338674668261
"crps","gdp_growth","medium",74,"small_minn",0.0960469315136734
"crps","gdp_growth","medium",74,"small_ss",0.0974862281224827
"crps","gdp_growth","medium",74,"small_sv",0.0871169383002822
"crps","gdp_growth","medium",74,"small_loose_p5",0.0889617104412572
"crps","gdp_growth","medium",74,"medium_minn",0.0849324846251514
"crps","gdp_growth","medium",74,"medium_conj",0.0930967015078257
"crps","gdp_growth","medium",74,"small_tight",0.0902413458936115
