"member","variable","measure","h","logdens","crps","rmse"
"combo_crps","cpi_inflation","q",4,-0.170057496418161,0.188825984590737,0.391887109786415
"combo_crps","cpi_inflation","q",5,-0.25634735011356,0.202280611894592,0.417590940637601
"combo_crps","cpi_inflation","q",6,-0.361518098222726,0.215628303219511,0.435811328448336
"combo_crps","cpi_inflation","q",7,-0.510688354848384,0.227503555411897,0.458925284885607
"combo_crps","cpi_inflation","q",8,-0.564978331831766,0.236702778199412,0.470745892553926
"combo_crps","cpi_inflation","q",9,-0.615175144180091,0.246889776731411,0.483722255169008
"combo_crps","cpi_inflation","ye",1,0.161458127550226,0.133136219732585,0.275835497033008
"combo_crps","cpi_inflation","ye",10,-1.99832589091524,0.928653090537534,1.81338238473272
"combo_crps","cpi_inflation","ye",11,-2.04799674943496,0.958627336060645,1.83620803974153
"combo_crps","cpi_inflation","ye",12,-2.10154602841326,0.991017655035696,1.84148852073829
"combo_crps","cpi_inflation","ye",2,-0.427672036868968,0.265368504048602,0.568286602335628
"combo_crps","cpi_inflation","ye",3,-0.881118732789956,0.417989140064839,0.901876356621912
"combo_crps","cpi_inflation","ye",4,-1.21681070353987,0.582142649989248,1.24473183599657
"combo_crps","cpi_inflation","ye",5,-1.36129944588522,0.672097965384564,1.40352925072952
"combo_crps","cpi_inflation","ye",6,-1.48031880635767,0.72429658734468,1.51129873791146
"combo_crps","cpi_inflation","ye",7,-1.62734246576729,0.790987391330559,1.60793349553603
"combo_crps","cpi_inflation","ye",8,-1.7639318105171,0.845607149361279,1.68949020218693
"combo_crps","cpi_inflation","ye",9,-1.92079623195894,0.89168707332104,1.76175440121184
"combo_crps","gdp_growth","cum",10,-2.25499946073945,1.26651259366166,2.69850029059802
"combo_crps","gdp_growth","cum",11,-2.29840074959465,1.30346427472324,2.77138291560121
"combo_crps","gdp_growth","cum",12,-2.33176845658053,1.31939713518603,2.84194532623213
"combo_crps","gdp_growth","cum",2,-1.03150552656625,0.377605554553236,0.767752532662809
"combo_crps","gdp_growth","cum",3,-1.2988701820168,0.480390801592452,0.912827907997819
"combo_crps","gdp_growth","cum",4,-1.54931600265594,0.619652164509103,1.11162923525306
"combo_crps","gdp_growth","cum",5,-1.77869299723793,0.821900281063814,1.67278515214136
"combo_crps","gdp_growth","cum",6,-1.93908735172464,0.970666401377177,2.11081406262305
"combo_crps","gdp_growth","cum",7,-2.04944035817369,1.07878349808489,2.30537811114837
"combo_crps","gdp_growth","cum",8,-2.1246487839157,1.13288552070533,2.46164943786515
"combo_crps","gdp_growth","cum",9,-2.19436422708167,1.20267835612368,2.55043521975321
"combo_crps","gdp_growth","q",1,-0.659405698236023,0.277098652041218,0.619990921353236
"combo_crps","gdp_growth","q",10,-0.804469224540155,0.305542319704149,0.653990943051899
"combo_crps","gdp_growth","q",11,-0.799688255081496,0.300399132822325,0.65291424663463
"combo_crps","gdp_growth","q",12,-0.80740799139465,0.304403128552353,0.65700396861438
"combo_crps","gdp_growth","q",2,-0.670432882793829,0.276176501675525,0.610059084886512
"combo_crps","gdp_growth","q",3,-0.684431146489003,0.280533891053508,0.617860968547207
"combo_crps","gdp_growth","q",4,-0.697006553188484,0.277872089744559,0.605189358976354
"combo_crps","gdp_growth","q",5,-0.698289744913049,0.279496629933608,0.585280348851447
"combo_crps","gdp_growth","q",6,-0.746291167876121,0.293071090663498,0.665073116046184
"combo_crps","gdp_growth","q",7,-0.799953261979011,0.29943173667697,0.643483722699973
"combo_crps","gdp_growth","q",8,-0.788054219462452,0.297298787495659,0.644271515087896
"combo_crps","gdp_growth","q",9,-0.791071476377503,0.298691789141508,0.639253478567446
"combo_crps","gdp_growth","ye",1,-0.659405698236023,0.277870517401537,0.619990921353236
"combo_crps","gdp_growth","ye",10,-1.58142599296868,0.616359438274954,1.15483522665162
"combo_crps","gdp_growth","ye",11,-1.57791423257049,0.612729099129031,1.1335825933769
